State,Value,Timestamp,Datetime,Formatted Date
RAJASTHAN,11669,1713341507.4554043,2024-04-17 13:41:47.455404,2024-04-17 13:41:47
UTTARAKHAND,1337,1713341507.4554043,2024-04-17 13:41:47.455404,2024-04-17 13:41:47
UTTAR-PRADESH,11239,1713341507.4554043,2024-04-17 13:41:47.455404,2024-04-17 13:41:47
CHANDIGARH,184,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
HARYANA,5243,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
HIMACHAL,1325,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
J & K,2064,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
PUNJAB,5509,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
RAJASTHAN,11665,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
UTTARAKHAND,1381,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
UTTAR-PRADESH,11309,1713342438.4846172,2024-04-17 13:57:18.484617,2024-04-17 13:57:18
CHANDIGARH,184,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
HARYANA,5290,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
HIMACHAL,1294,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
J & K,2168,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
PUNJAB,5652,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
RAJASTHAN,11830,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
UTTARAKHAND,1334,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
UTTAR-PRADESH,11362,1713343307.5867836,2024-04-17 14:11:47.586784,2024-04-17 14:11:47
CHANDIGARH,183,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
HARYANA,5393,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
HIMACHAL,1294,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
J & K,2044,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
PUNJAB,5671,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
RAJASTHAN,11872,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
UTTARAKHAND,1385,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
UTTAR-PRADESH,11373,1713344207.4929526,2024-04-17 14:26:47.492953,2024-04-17 14:26:47
CHANDIGARH,185,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
HARYANA,5470,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
HIMACHAL,1299,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
J & K,2040,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
PUNJAB,5777,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
RAJASTHAN,11600,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
UTTARAKHAND,1429,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
UTTAR-PRADESH,11578,1713345138.7873135,2024-04-17 14:42:18.787313,2024-04-17 14:42:18
CHANDIGARH,188,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
HARYANA,5505,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
HIMACHAL,1295,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
J & K,2078,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
PUNJAB,5815,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
RAJASTHAN,11585,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
UTTARAKHAND,1443,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
UTTAR-PRADESH,11741,1713346007.4959867,2024-04-17 14:56:47.495987,2024-04-17 14:56:47
CHANDIGARH,192,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
HARYANA,5558,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
HIMACHAL,1290,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
J & K,2043,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
PUNJAB,5884,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
RAJASTHAN,11461,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
UTTARAKHAND,1465,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
UTTAR-PRADESH,11867,1713346907.6960227,2024-04-17 15:11:47.696023,2024-04-17 15:11:47
CHANDIGARH,193,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
HARYANA,5571,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
HIMACHAL,1286,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
J & K,2138,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
PUNJAB,5935,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
RAJASTHAN,11697,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
UTTARAKHAND,1478,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
UTTAR-PRADESH,11845,1713347807.395478,2024-04-17 15:26:47.395478,2024-04-17 15:26:47
CHANDIGARH,195,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
HARYANA,5666,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
HIMACHAL,1289,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
J & K,2181,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
PUNJAB,5886,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
RAJASTHAN,11372,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
UTTARAKHAND,1507,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
UTTAR-PRADESH,11962,1713348768.6000857,2024-04-17 15:42:48.600086,2024-04-17 15:42:48
CHANDIGARH,193,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
HARYANA,5609,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
HIMACHAL,1292,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
J & K,2100,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
PUNJAB,6005,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
RAJASTHAN,11076,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
UTTARAKHAND,1510,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
UTTAR-PRADESH,11922,1713349607.494675,2024-04-17 15:56:47.494675,2024-04-17 15:56:47
CHANDIGARH,197,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
HARYANA,5614,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
HIMACHAL,1296,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
J & K,1884,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
PUNJAB,6059,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
RAJASTHAN,11450,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
UTTARAKHAND,1557,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
UTTAR-PRADESH,12062,1713350549.8705819,2024-04-17 16:12:29.870582,2024-04-17 16:12:29
CHANDIGARH,199,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
HARYANA,5647,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
HIMACHAL,1299,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
J & K,1863,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
PUNJAB,6132,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
RAJASTHAN,11547,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
UTTARAKHAND,1558,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
UTTAR-PRADESH,12332,1713351407.47412,2024-04-17 16:26:47.474120,2024-04-17 16:26:47
CHANDIGARH,196,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
HARYANA,5653,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
HIMACHAL,1261,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
J & K,1851,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
PUNJAB,6161,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
RAJASTHAN,11518,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
UTTARAKHAND,1589,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
UTTAR-PRADESH,12508,1713352307.6696937,2024-04-17 16:41:47.669694,2024-04-17 16:41:47
CHANDIGARH,199,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
HARYANA,5746,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
HIMACHAL,1278,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
J & K,1980,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
PUNJAB,6317,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
RAJASTHAN,11405,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
UTTARAKHAND,1619,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
UTTAR-PRADESH,12639,1713353207.0762203,2024-04-17 16:56:47.076220,2024-04-17 16:56:47
CHANDIGARH,202,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
HARYANA,5851,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
HIMACHAL,1275,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
J & K,1995,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
PUNJAB,6351,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
RAJASTHAN,11178,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
UTTARAKHAND,1620,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
UTTAR-PRADESH,12931,1713354148.5307,2024-04-17 17:12:28.530700,2024-04-17 17:12:28
CHANDIGARH,204,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
HARYANA,6086,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
HIMACHAL,1291,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
J & K,2002,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
PUNJAB,6378,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
RAJASTHAN,11075,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
UTTARAKHAND,1617,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
UTTAR-PRADESH,13235,1713355007.5207903,2024-04-17 17:26:47.520790,2024-04-17 17:26:47
CHANDIGARH,205,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
HARYANA,6166,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
HIMACHAL,1340,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
J & K,2205,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
PUNJAB,6459,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
RAJASTHAN,10943,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
UTTARAKHAND,1695,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
UTTAR-PRADESH,13960,1713355907.732498,2024-04-17 17:41:47.732498,2024-04-17 17:41:47
CHANDIGARH,206,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
HARYANA,6218,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
HIMACHAL,1313,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
J & K,2200,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
PUNJAB,6603,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
RAJASTHAN,10753,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
UTTARAKHAND,1714,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
UTTAR-PRADESH,14702,1713356807.4218082,2024-04-17 17:56:47.421808,2024-04-17 17:56:47
CHANDIGARH,207,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
HARYANA,6659,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
HIMACHAL,1287,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
J & K,2263,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
PUNJAB,6705,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
RAJASTHAN,10434,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
UTTARAKHAND,1762,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
UTTAR-PRADESH,16124,1713357739.2390468,2024-04-17 18:12:19.239047,2024-04-17 18:12:19
CHANDIGARH,209,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
HARYANA,6878,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
HIMACHAL,1286,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
J & K,2236,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
PUNJAB,6953,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
RAJASTHAN,10434,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
UTTARAKHAND,1787,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
UTTAR-PRADESH,17261,1713358607.563834,2024-04-17 18:26:47.563834,2024-04-17 18:26:47
CHANDIGARH,213,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
HARYANA,7326,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
HIMACHAL,1282,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
J & K,2316,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
PUNJAB,7111,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
RAJASTHAN,10420,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
UTTARAKHAND,1840,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
UTTAR-PRADESH,18531,1713359508.037825,2024-04-17 18:41:48.037825,2024-04-17 18:41:48
CHANDIGARH,216,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
HARYANA,7537,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
HIMACHAL,1281,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
J & K,2259,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
PUNJAB,7208,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
RAJASTHAN,10524,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
UTTARAKHAND,1850,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
UTTAR-PRADESH,19529,1713360407.7393923,2024-04-17 18:56:47.739392,2024-04-17 18:56:47
CHANDIGARH,219,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
HARYANA,7658,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
HIMACHAL,1292,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
J & K,2303,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
PUNJAB,7265,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
RAJASTHAN,10730,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
UTTARAKHAND,1919,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
UTTAR-PRADESH,20324,1713361307.1411278,2024-04-17 19:11:47.141128,2024-04-17 19:11:47
CHANDIGARH,225,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
HARYANA,8019,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
HIMACHAL,1331,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
J & K,2326,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
PUNJAB,7393,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
RAJASTHAN,11031,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
UTTARAKHAND,1908,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
UTTAR-PRADESH,21204,1713362238.5345435,2024-04-17 19:27:18.534544,2024-04-17 19:27:18
CHANDIGARH,223,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
HARYANA,8031,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
HIMACHAL,1346,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
J & K,2339,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
PUNJAB,7362,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
RAJASTHAN,11190,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
UTTARAKHAND,1905,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
UTTAR-PRADESH,21715,1713363107.9373465,2024-04-17 19:41:47.937346,2024-04-17 19:41:47
CHANDIGARH,222,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
HARYANA,8054,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
HIMACHAL,1307,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
J & K,2347,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
PUNJAB,7271,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
RAJASTHAN,11162,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
UTTARAKHAND,1816,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
UTTAR-PRADESH,21871,1713364040.0380707,2024-04-17 19:57:20.038071,2024-04-17 19:57:20
CHANDIGARH,219,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
HARYANA,7791,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
HIMACHAL,1307,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
J & K,2450,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
PUNJAB,7013,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
RAJASTHAN,11020,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
UTTARAKHAND,1756,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
UTTAR-PRADESH,21956,1713364906.947572,2024-04-17 20:11:46.947572,2024-04-17 20:11:46
CHANDIGARH,216,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
HARYANA,7723,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
HIMACHAL,1286,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
J & K,2456,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
PUNJAB,6882,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
RAJASTHAN,10974,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
UTTARAKHAND,1728,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
UTTAR-PRADESH,21981,1713365807.7504199,2024-04-17 20:26:47.750420,2024-04-17 20:26:47
CHANDIGARH,211,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
HARYANA,7749,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
HIMACHAL,1166,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
J & K,2503,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
PUNJAB,6798,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
RAJASTHAN,10920,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
UTTARAKHAND,1700,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
UTTAR-PRADESH,22081,1713366707.147468,2024-04-17 20:41:47.147468,2024-04-17 20:41:47
CHANDIGARH,208,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
HARYANA,7739,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
HIMACHAL,1128,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
J & K,2463,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
PUNJAB,6774,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
RAJASTHAN,10912,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
UTTARAKHAND,1655,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
UTTAR-PRADESH,22073,1713367607.3483057,2024-04-17 20:56:47.348306,2024-04-17 20:56:47
CHANDIGARH,198,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
HARYANA,7749,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
HIMACHAL,1113,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
J & K,2464,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
PUNJAB,6618,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
RAJASTHAN,10877,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
UTTARAKHAND,1634,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
UTTAR-PRADESH,22246,1713368507.3381157,2024-04-17 21:11:47.338116,2024-04-17 21:11:47
CHANDIGARH,195,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
HARYANA,7699,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
HIMACHAL,1143,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
J & K,2450,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
PUNJAB,6561,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
RAJASTHAN,10805,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
UTTARAKHAND,1657,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
UTTAR-PRADESH,22104,1713369407.3400016,2024-04-17 21:26:47.340002,2024-04-17 21:26:47
CHANDIGARH,193,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
HARYANA,7623,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
HIMACHAL,1146,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
J & K,2501,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
PUNJAB,6452,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
RAJASTHAN,10780,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
UTTARAKHAND,1686,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
UTTAR-PRADESH,22142,1713370307.1501207,2024-04-17 21:41:47.150121,2024-04-17 21:41:47
CHANDIGARH,190,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
HARYANA,7621,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
HIMACHAL,1181,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
J & K,2465,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
PUNJAB,6387,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
RAJASTHAN,10738,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
UTTARAKHAND,1666,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
UTTAR-PRADESH,22172,1713371207.4439917,2024-04-17 21:56:47.443992,2024-04-17 21:56:47
CHANDIGARH,186,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
HARYANA,8045,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
HIMACHAL,1164,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
J & K,2479,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
PUNJAB,6276,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
RAJASTHAN,10896,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
UTTARAKHAND,1644,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
UTTAR-PRADESH,22076,1713372108.0408273,2024-04-17 22:11:48.040827,2024-04-17 22:11:48
CHANDIGARH,183,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
HARYANA,8069,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
HIMACHAL,1168,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
J & K,2404,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
PUNJAB,6259,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
RAJASTHAN,11028,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
UTTARAKHAND,1616,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
UTTAR-PRADESH,22128,1713373038.5973766,2024-04-17 22:27:18.597377,2024-04-17 22:27:18
CHANDIGARH,177,1713373907.3873289,2024-04-17 22:41:47.387329,2024-04-17 22:41:47
HARYANA,8014,1713373907.3873289,2024-04-17 22:41:47.387329,2024-04-17 22:41:47
HIMACHAL,1115,1713373907.3873289,2024-04-17 22:41:47.387329,2024-04-17 22:41:47
